contig,feature,start,end,strand,gene_id,biotype
contig011,stop_codon,105544,105546,+,JX73_02015,protein_coding
contig011,gene,105555,106202,+,JX73_02020,protein_coding
contig011,transcript,105555,106202,+,JX73_02020,protein_coding
contig011,exon,105555,106202,+,JX73_02020,protein_coding
contig011,CDS,105555,106199,+,JX73_02020,protein_coding
contig011,start_codon,105555,105557,+,JX73_02020,protein_coding
contig011,stop_codon,106200,106202,+,JX73_02020,protein_coding
contig011,gene,106208,107329,+,JX73_02025,protein_coding
contig011,transcript,106208,107329,+,JX73_02025,protein_coding
contig011,exon,106208,107329,+,JX73_02025,protein_coding
contig011,CDS,106208,107326,+,JX73_02025,protein_coding
contig011,start_codon,106208,106210,+,JX73_02025,protein_coding
contig011,stop_codon,107327,107329,+,JX73_02025,protein_coding
contig011,gene,107732,109657,+,JX73_02030,protein_coding
contig011,transcript,107732,109657,+,JX73_02030,protein_coding
contig011,exon,107732,109657,+,JX73_02030,protein_coding
contig011,CDS,107732,109654,+,JX73_02030,protein_coding
contig011,start_codon,107732,107734,+,JX73_02030,protein_coding
contig011,stop_codon,109655,109657,+,JX73_02030,protein_coding
contig011,gene,110045,111823,-,JX73_02035,protein_coding
contig011,transcript,110045,111823,-,JX73_02035,protein_coding
contig011,exon,110045,111823,-,JX73_02035,protein_coding
contig011,CDS,110048,111823,-,JX73_02035,protein_coding
contig011,start_codon,111821,111823,-,JX73_02035,protein_coding
contig011,stop_codon,110045,110047,-,JX73_02035,protein_coding
contig011,gene,111826,114768,-,JX73_02040,protein_coding
contig011,transcript,111826,114768,-,JX73_02040,protein_coding
contig011,exon,111826,114768,-,JX73_02040,protein_coding
contig011,CDS,111829,114768,-,JX73_02040,protein_coding
contig011,start_codon,114766,114768,-,JX73_02040,protein_coding
contig011,stop_codon,111826,111828,-,JX73_02040,protein_coding
contig011,gene,114761,115573,-,JX73_02045,protein_coding
contig011,transcript,114761,115573,-,JX73_02045,protein_coding
contig011,exon,114761,115573,-,JX73_02045,protein_coding
contig011,CDS,114764,115573,-,JX73_02045,protein_coding
contig011,start_codon,115571,115573,-,JX73_02045,protein_coding
contig011,stop_codon,114761,114763,-,JX73_02045,protein_coding
contig011,gene,115886,117673,+,JX73_02050,protein_coding
contig011,transcript,115886,117673,+,JX73_02050,protein_coding
contig011,exon,115886,117673,+,JX73_02050,protein_coding
contig011,CDS,115886,117670,+,JX73_02050,protein_coding
contig011,start_codon,115886,115888,+,JX73_02050,protein_coding
contig011,stop_codon,117671,117673,+,JX73_02050,protein_coding
contig011,gene,117895,119727,+,JX73_02055,protein_coding
contig011,transcript,117895,119727,+,JX73_02055,protein_coding
contig011,exon,117895,119727,+,JX73_02055,protein_coding
contig011,CDS,117895,119724,+,JX73_02055,protein_coding
contig011,start_codon,117895,117897,+,JX73_02055,protein_coding
contig011,stop_codon,119725,119727,+,JX73_02055,protein_coding
contig011,gene,119727,120431,+,JX73_02060,protein_coding
contig011,transcript,119727,120431,+,JX73_02060,protein_coding
contig011,exon,119727,120431,+,JX73_02060,protein_coding
contig011,CDS,119727,120428,+,JX73_02060,protein_coding
contig011,start_codon,119727,119729,+,JX73_02060,protein_coding
contig011,stop_codon,120429,120431,+,JX73_02060,protein_coding
contig011,gene,120409,121689,+,JX73_02065,protein_coding
contig011,transcript,120409,121689,+,JX73_02065,protein_coding
contig011,exon,120409,121689,+,JX73_02065,protein_coding
contig011,CDS,120409,121686,+,JX73_02065,protein_coding
contig011,start_codon,120409,120411,+,JX73_02065,protein_coding
contig011,stop_codon,121687,121689,+,JX73_02065,protein_coding
contig011,gene,121682,122575,+,JX73_02070,protein_coding
contig011,transcript,121682,122575,+,JX73_02070,protein_coding
contig011,exon,121682,122575,+,JX73_02070,protein_coding
contig011,CDS,121682,122572,+,JX73_02070,protein_coding
contig011,start_codon,121682,121684,+,JX73_02070,protein_coding
contig011,stop_codon,122573,122575,+,JX73_02070,protein_coding
contig011,gene,122553,123488,+,JX73_02075,protein_coding
contig011,transcript,122553,123488,+,JX73_02075,protein_coding
contig011,exon,122553,123488,+,JX73_02075,protein_coding
contig011,CDS,122553,123485,+,JX73_02075,protein_coding
contig011,start_codon,122553,122555,+,JX73_02075,protein_coding
contig011,stop_codon,123486,123488,+,JX73_02075,protein_coding
contig011,gene,123847,124746,+,JX73_02085,protein_coding
contig011,transcript,123847,124746,+,JX73_02085,protein_coding
contig011,exon,123847,124746,+,JX73_02085,protein_coding
contig011,CDS,123847,124743,+,JX73_02085,protein_coding
contig011,start_codon,123847,123849,+,JX73_02085,protein_coding
contig011,stop_codon,124744,124746,+,JX73_02085,protein_coding
contig011,gene,124767,125648,+,JX73_02090,protein_coding
contig011,transcript,124767,125648,+,JX73_02090,protein_coding
contig011,exon,124767,125648,+,JX73_02090,protein_coding
contig011,CDS,124767,125645,+,JX73_02090,protein_coding
contig011,start_codon,124767,124769,+,JX73_02090,protein_coding
contig011,stop_codon,125646,125648,+,JX73_02090,protein_coding
contig011,gene,125680,126507,-,JX73_02095,protein_coding
contig011,transcript,125680,126507,-,JX73_02095,protein_coding
contig011,exon,125680,126507,-,JX73_02095,protein_coding
contig011,CDS,125683,126507,-,JX73_02095,protein_coding
contig011,start_codon,126505,126507,-,JX73_02095,protein_coding
contig011,stop_codon,125680,125682,-,JX73_02095,protein_coding
contig011,gene,126556,127083,-,JX73_02100,protein_coding
contig011,transcript,126556,127083,-,JX73_02100,protein_coding
contig011,exon,126556,127083,-,JX73_02100,protein_coding
contig011,CDS,126559,127083,-,JX73_02100,protein_coding
contig011,start_codon,127081,127083,-,JX73_02100,protein_coding
contig011,stop_codon,126556,126558,-,JX73_02100,protein_coding
contig011,gene,127255,128991,+,JX73_02105,protein_coding
contig011,transcript,127255,128991,+,JX73_02105,protein_coding
contig011,exon,127255,128991,+,JX73_02105,protein_coding
contig011,CDS,127255,128988,+,JX73_02105,protein_coding
contig011,start_codon,127255,127257,+,JX73_02105,protein_coding
contig011,stop_codon,128989,128991,+,JX73_02105,protein_coding
contig011,gene,132077,132442,-,JX73_02115,protein_coding
contig011,transcript,132077,132442,-,JX73_02115,protein_coding
contig011,exon,132077,132442,-,JX73_02115,protein_coding
contig011,CDS,132080,132442,-,JX73_02115,protein_coding
contig011,start_codon,132440,132442,-,JX73_02115,protein_coding
contig011,stop_codon,132077,132079,-,JX73_02115,protein_coding
contig011,gene,132560,133390,-,JX73_02120,protein_coding
contig011,transcript,132560,133390,-,JX73_02120,protein_coding
contig011,exon,132560,133390,-,JX73_02120,protein_coding
contig011,CDS,132563,133390,-,JX73_02120,protein_coding
contig011,start_codon,133388,133390,-,JX73_02120,protein_coding
contig011,stop_codon,132560,132562,-,JX73_02120,protein_coding
contig011,gene,133448,134764,-,JX73_02125,protein_coding
contig011,transcript,133448,134764,-,JX73_02125,protein_coding
contig011,exon,133448,134764,-,JX73_02125,protein_coding
contig011,CDS,133451,134764,-,JX73_02125,protein_coding
contig011,start_codon,134762,134764,-,JX73_02125,protein_coding
contig011,stop_codon,133448,133450,-,JX73_02125,protein_coding
contig011,gene,136224,139025,-,JX73_02140,protein_coding
contig011,transcript,136224,139025,-,JX73_02140,protein_coding
contig011,exon,136224,139025,-,JX73_02140,protein_coding
contig011,CDS,136227,139025,-,JX73_02140,protein_coding
contig011,start_codon,139023,139025,-,JX73_02140,protein_coding
contig011,stop_codon,136224,136226,-,JX73_02140,protein_coding
contig011,gene,139031,140950,-,JX73_02145,protein_coding
contig011,transcript,139031,140950,-,JX73_02145,protein_coding
contig011,exon,139031,140950,-,JX73_02145,protein_coding
contig011,CDS,139034,140950,-,JX73_02145,protein_coding
contig011,start_codon,140948,140950,-,JX73_02145,protein_coding
contig011,stop_codon,139031,139033,-,JX73_02145,protein_coding
contig011,gene,141004,141987,-,JX73_02150,protein_coding
contig011,transcript,141004,141987,-,JX73_02150,protein_coding
contig011,exon,141004,141987,-,JX73_02150,protein_coding
contig011,CDS,141007,141987,-,JX73_02150,protein_coding
contig011,start_codon,141985,141987,-,JX73_02150,protein_coding
contig011,stop_codon,141004,141006,-,JX73_02150,protein_coding
contig011,gene,142106,143113,+,JX73_02155,protein_coding
contig011,transcript,142106,143113,+,JX73_02155,protein_coding
contig011,exon,142106,143113,+,JX73_02155,protein_coding
contig011,CDS,142106,143110,+,JX73_02155,protein_coding
contig011,start_codon,142106,142108,+,JX73_02155,protein_coding
contig011,stop_codon,143111,143113,+,JX73_02155,protein_coding
contig011,gene,143136,143624,+,JX73_02160,protein_coding
contig011,transcript,143136,143624,+,JX73_02160,protein_coding
contig011,exon,143136,143624,+,JX73_02160,protein_coding
contig011,CDS,143136,143621,+,JX73_02160,protein_coding
contig011,start_codon,143136,143138,+,JX73_02160,protein_coding
contig011,stop_codon,143622,143624,+,JX73_02160,protein_coding
contig011,gene,143872,144636,+,JX73_02165,protein_coding
contig011,transcript,143872,144636,+,JX73_02165,protein_coding
contig011,exon,143872,144636,+,JX73_02165,protein_coding
contig011,CDS,143872,144633,+,JX73_02165,protein_coding
contig011,start_codon,143872,143874,+,JX73_02165,protein_coding
contig011,stop_codon,144634,144636,+,JX73_02165,protein_coding
contig011,gene,144658,146400,+,JX73_02170,protein_coding
contig011,transcript,144658,146400,+,JX73_02170,protein_coding
contig011,exon,144658,146400,+,JX73_02170,protein_coding
contig011,CDS,144658,146397,+,JX73_02170,protein_coding
contig011,start_codon,144658,144660,+,JX73_02170,protein_coding
contig011,stop_codon,146398,146400,+,JX73_02170,protein_coding
contig011,gene,146415,147359,+,JX73_02175,protein_coding
contig011,transcript,146415,147359,+,JX73_02175,protein_coding
contig011,exon,146415,147359,+,JX73_02175,protein_coding
contig011,CDS,146415,147356,+,JX73_02175,protein_coding
contig011,start_codon,146415,146417,+,JX73_02175,protein_coding
contig011,stop_codon,147357,147359,+,JX73_02175,protein_coding
contig011,gene,147446,149599,+,JX73_02180,protein_coding
contig011,transcript,147446,149599,+,JX73_02180,protein_coding
contig011,exon,147446,149599,+,JX73_02180,protein_coding
contig011,CDS,147446,149596,+,JX73_02180,protein_coding
contig011,start_codon,147446,147448,+,JX73_02180,protein_coding
contig011,stop_codon,149597,149599,+,JX73_02180,protein_coding
contig011,gene,149706,151268,+,JX73_02185,protein_coding
contig011,transcript,149706,151268,+,JX73_02185,protein_coding
contig011,exon,149706,151268,+,JX73_02185,protein_coding
contig011,CDS,149706,151265,+,JX73_02185,protein_coding
contig011,start_codon,149706,149708,+,JX73_02185,protein_coding
contig011,stop_codon,151266,151268,+,JX73_02185,protein_coding
contig011,gene,153846,156929,+,JX73_02200,protein_coding
contig011,transcript,153846,156929,+,JX73_02200,protein_coding
contig011,exon,153846,156929,+,JX73_02200,protein_coding
contig011,CDS,153846,156926,+,JX73_02200,protein_coding
contig011,start_codon,153846,153848,+,JX73_02200,protein_coding
contig011,stop_codon,156927,156929,+,JX73_02200,protein_coding
contig011,gene,157035,158633,+,JX73_02205,protein_coding
contig011,transcript,157035,158633,+,JX73_02205,protein_coding
contig011,exon,157035,158633,+,JX73_02205,protein_coding
contig011,CDS,157035,158630,+,JX73_02205,protein_coding
contig011,start_codon,157035,157037,+,JX73_02205,protein_coding
contig011,stop_codon,158631,158633,+,JX73_02205,protein_coding
contig011,gene,158627,158929,+,JX73_02210,protein_coding
contig011,transcript,158627,158929,+,JX73_02210,protein_coding
contig011,exon,158627,158929,+,JX73_02210,protein_coding
contig011,CDS,158627,158926,+,JX73_02210,protein_coding
contig011,start_codon,158627,158629,+,JX73_02210,protein_coding
contig011,stop_codon,158927,158929,+,JX73_02210,protein_coding
contig011,gene,158881,160698,+,JX73_02215,protein_coding
contig011,transcript,158881,160698,+,JX73_02215,protein_coding
contig011,exon,158881,160698,+,JX73_02215,protein_coding
contig011,CDS,158881,160695,+,JX73_02215,protein_coding
contig011,start_codon,158881,158883,+,JX73_02215,protein_coding
contig011,stop_codon,160696,160698,+,JX73_02215,protein_coding
contig011,gene,160685,161026,+,JX73_02220,protein_coding
contig011,transcript,160685,161026,+,JX73_02220,protein_coding
contig011,exon,160685,161026,+,JX73_02220,protein_coding
contig011,CDS,160685,161023,+,JX73_02220,protein_coding
contig011,start_codon,160685,160687,+,JX73_02220,protein_coding
contig011,stop_codon,161024,161026,+,JX73_02220,protein_coding
contig011,gene,161047,162867,+,JX73_02225,protein_coding
contig011,transcript,161047,162867,+,JX73_02225,protein_coding
contig011,exon,161047,162867,+,JX73_02225,protein_coding
contig011,CDS,161047,162864,+,JX73_02225,protein_coding
contig011,start_codon,161047,161049,+,JX73_02225,protein_coding
contig011,stop_codon,162865,162867,+,JX73_02225,protein_coding
contig011,gene,162870,163301,+,JX73_02230,protein_coding
contig011,transcript,162870,163301,+,JX73_02230,protein_coding
contig011,exon,162870,163301,+,JX73_02230,protein_coding
contig011,CDS,162870,163298,+,JX73_02230,protein_coding
contig011,start_codon,162870,162872,+,JX73_02230,protein_coding
contig011,stop_codon,163299,163301,+,JX73_02230,protein_coding
contig011,gene,163433,164410,+,JX73_02235,protein_coding
contig011,transcript,163433,164410,+,JX73_02235,protein_coding
contig011,exon,163433,164410,+,JX73_02235,protein_coding
contig011,CDS,163433,164407,+,JX73_02235,protein_coding
contig011,start_codon,163433,163435,+,JX73_02235,protein_coding
contig011,stop_codon,164408,164410,+,JX73_02235,protein_coding
contig011,gene,164403,165389,+,JX73_02240,protein_coding
contig011,transcript,164403,165389,+,JX73_02240,protein_coding
contig011,exon,164403,165389,+,JX73_02240,protein_coding
contig011,CDS,164403,165386,+,JX73_02240,protein_coding
contig011,start_codon,164403,164405,+,JX73_02240,protein_coding
contig011,stop_codon,165387,165389,+,JX73_02240,protein_coding
contig011,gene,168596,169237,-,JX73_02250,protein_coding
contig011,transcript,168596,169237,-,JX73_02250,protein_coding
contig011,exon,168596,169237,-,JX73_02250,protein_coding
contig011,CDS,168599,169237,-,JX73_02250,protein_coding
contig011,start_codon,169235,169237,-,JX73_02250,protein_coding
contig011,stop_codon,168596,168598,-,JX73_02250,protein_coding
contig011,gene,169237,170247,-,JX73_02255,protein_coding
contig011,transcript,169237,170247,-,JX73_02255,protein_coding
contig011,exon,169237,170247,-,JX73_02255,protein_coding
contig011,CDS,169240,170247,-,JX73_02255,protein_coding
contig011,start_codon,170245,170247,-,JX73_02255,protein_coding
contig011,stop_codon,169237,169239,-,JX73_02255,protein_coding
contig011,gene,170404,170829,+,JX73_02260,protein_coding
contig011,transcript,170404,170829,+,JX73_02260,protein_coding
contig011,exon,170404,170829,+,JX73_02260,protein_coding
contig011,CDS,170404,170826,+,JX73_02260,protein_coding
contig011,start_codon,170404,170406,+,JX73_02260,protein_coding
contig011,stop_codon,170827,170829,+,JX73_02260,protein_coding
contig011,gene,170844,171200,-,JX73_02265,protein_coding
contig011,transcript,170844,171200,-,JX73_02265,protein_coding
contig011,exon,170844,171200,-,JX73_02265,protein_coding
contig011,CDS,170847,171200,-,JX73_02265,protein_coding
contig011,start_codon,171198,171200,-,JX73_02265,protein_coding
contig011,stop_codon,170844,170846,-,JX73_02265,protein_coding
contig011,gene,171281,173260,-,JX73_02270,protein_coding
contig011,transcript,171281,173260,-,JX73_02270,protein_coding
contig011,exon,171281,173260,-,JX73_02270,protein_coding
contig011,CDS,171284,173260,-,JX73_02270,protein_coding
contig011,start_codon,173258,173260,-,JX73_02270,protein_coding
contig011,stop_codon,171281,171283,-,JX73_02270,protein_coding
contig011,gene,173250,173579,-,JX73_02275,protein_coding
contig011,transcript,173250,173579,-,JX73_02275,protein_coding
contig011,exon,173250,173579,-,JX73_02275,protein_coding
contig011,CDS,173253,173579,-,JX73_02275,protein_coding
contig011,start_codon,173577,173579,-,JX73_02275,protein_coding
contig011,stop_codon,173250,173252,-,JX73_02275,protein_coding
contig011,gene,173607,173753,-,JX73_02280,protein_coding
contig011,transcript,173607,173753,-,JX73_02280,protein_coding
contig011,exon,173607,173753,-,JX73_02280,protein_coding
contig011,CDS,173610,173753,-,JX73_02280,protein_coding
contig011,start_codon,173751,173753,-,JX73_02280,protein_coding
contig011,stop_codon,173607,173609,-,JX73_02280,protein_coding
contig011,gene,174086,175477,+,JX73_02285,protein_coding
contig011,transcript,174086,175477,+,JX73_02285,protein_coding
contig011,exon,174086,175477,+,JX73_02285,protein_coding
contig011,CDS,174086,175474,+,JX73_02285,protein_coding
contig011,start_codon,174086,174088,+,JX73_02285,protein_coding
contig011,stop_codon,175475,175477,+,JX73_02285,protein_coding
contig011,gene,175493,176590,+,JX73_02290,protein_coding
contig011,transcript,175493,176590,+,JX73_02290,protein_coding
contig011,exon,175493,176590,+,JX73_02290,protein_coding
contig011,CDS,175493,176587,+,JX73_02290,protein_coding
contig011,start_codon,175493,175495,+,JX73_02290,protein_coding
contig011,stop_codon,176588,176590,+,JX73_02290,protein_coding
